FacName,FacStreet,FacCity,FacState,RegistryID,FacSNCFlg,FacQtrsWithNC,FacInspectionCount,FacFormalActionCount,FacMapFlg,"DFR URL"
"TONY PIET LINCOLN-MERCURY","2442 W COLUMBUS",CHICAGO,IL,110005866919,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005866919
"TONYS AUTO COLLISION CENTER INC","2701 S HALSTED ST",CHICAGO,IL,110005875446,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005875446
"TONYS AUTOBODY","157 E KENNSINGTON",CHICAGO,IL,110005939440,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005939440
"TONYS CITGO","1004 S DES PLAINES",CHICAGO,IL,110070684747,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684747
"TOOTSIE ROLL INDUSTRIES LLC","7401 S CICERO AVE",CHICAGO,IL,110001804646,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001804646
"TOP WEB D/B/A NEWSWEB","5450 NORTHWEST HWY",CHICAGO,IL,110018238192,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018238192
"TORTILLA ATOTONILCO","1901 W 43RD ST",CHICAGO,IL,110064525777,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110064525777
"TOUGH CUT CONCRETE SERVICES INC","10000 W O'HARE AVE",CHICAGO,IL,110070005146,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070005146
"TOUHY WESTERN MARATHON SVC STATION","7130 N WESTERN & TOUHY",CHICAGO,IL,110070684743,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684743
"TOWER AUTO REBUILDERS","5534 N ELSTON",CHICAGO,IL,110005875455,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005875455
"TOWER AUTOMOTIVE OPERATIONS USA I LLC","12350 S AVE O",CHICAGO,IL,110017779331,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110017779331
"TOWER OLDSMOBILE","1241 N WELLS",CHICAGO,IL,110005887950,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005887950
"TRADER JOE'S","667 W. DIVERSEY PKWY",CHICAGO,IL,110061077748,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110061077748
"TRADER JOE'S","1840 NORTH CLYBOURN AVE #200",CHICAGO,IL,110061077720,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110061077720
"TRADER JOE'S","44 EAST ONTARIO ST.",CHICAGO,IL,110061077702,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110061077702
"TRADER JOE'S","1147 S. WABASH AVE.",CHICAGO,IL,110061077739,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110061077739
"TRADER JOE'S","3745 N. LINCOLN AVE",CHICAGO,IL,110061077711,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110061077711
"TRANS O MEX","825 S WESTERN",CHICAGO,IL,110005893480,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005893480
"TRANSILWRAP COMPANY","2615 N. PAULINA",CHICAGO,IL,110000768768,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000768768
"TRANSPARENT CONTAINER CO INC","345 N WESTERN AVE",CHICAGO,IL,110005851140,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005851140
"TRANSPORTATION MAINTENANCE INC","8000 S DR MARTIN LUTHER KING JR",CHICAGO,IL,110070836745,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836745
"TRANSPORTATION MAINTENANCE INC","8001 MARTIN LUTHER KING DR",CHICAGO,IL,110003057110,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003057110
TRANSWESTERN,"77 W WACKER DR",CHICAGO,IL,110072043397,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043397
TRANSWESTERN,"100 N LASALLE ST STE 200",CHICAGO,IL,110070120051,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070120051
"TREATMENT PRODUCTS LTD","4701 W AUGUSTA BLVD",CHICAGO,IL,110018205930,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018205930
"TRENDLER INC","4540 W 51ST ST",CHICAGO,IL,110059017969,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110059017969
"TRI-FIN LLC","925 HILLTOP DRIVE",ITASCA,IL,110012169615,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012169615
"TRI-STATE METAL CO","1745 W FULTON ST",CHICAGO,IL,110001804174,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001804174
"TRIANGLE AUTO SALES","5227 IRVING PARK RD",CHICAGO,IL,110006407548,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110006407548
"TRIANGLE PACKAGE MACHINERY","6655 W DIVERSEY",CHICAGO,IL,110006403819,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110006403819
"TRIANGLE PLAZA (SPILL)","8770 W BRYN MAWR AVE",CHICAGO,IL,110037192070,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110037192070
"TRIBUNE PROPERTIES INC","435 N MICHIGAN AVE",CHICAGO,IL,110018484406,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018484406
"TRIBUNE TOWER","435 N. MICHIGAN AVENUE",CHICAGO,IL,110018288155,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018288155
"TRIM AND TIDY DRY CLEANERS","5939 W HIGGINS",CHICAGO,IL,110005846601,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005846601
"TROCH DISPOSAL CO","1960 N LONG AVENUE",CHICAGO,IL,110001813262,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001813262
"TRUCK KING HAULING CONTRACTORS INC","4600 W 48TH ST",CHICAGO,IL,110055960063,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110055960063
"TRUE NORTH 1902","3159 W ADDISON ST",CHICAGO,IL,110070684022,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684022
"TRUE NORTH 1906","4800 N ASHLAND",CHICAGO,IL,110070684526,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684526
"TRUE NORTH 1935","3201 W 26TH ST",CHICAGO,IL,110070684454,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684454
"TRUE NORTH 2025","4000 W IRVING PK &PULASKI",CHICAGO,IL,110070684226,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684226
"TRUE NORTH 3061 AKA SHELL","7859 S STATE ST",CHICAGO,IL,110070684547,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684547
"TRUE NORTH AKA SHELL","4001 N LARAMIE AVE",CHICAGO,IL,110070683969,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070683969
"TRUE NORTH SHELL 1907","6346 N CLARK ST & DEVON",CHICAGO,IL,110070684279,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684279
"TRUE NORTH SHELL 1924","5201 N WESTERN & FOSTER",CHICAGO,IL,110070684527,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684527
"TRUE NORTH SHELL 1934","1400 W DIVISION & NOBLE",CHICAGO,IL,110070836881,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836881
"TRUE NORTH SHELL 1936","1600 N WESTERN & NORTH",CHICAGO,IL,110070684069,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684069
"TRUE NORTH SHELL 1938","6400 W BELMONT",CHICAGO,IL,110070684431,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684431
"TRUE NORTH SHELL 1941","6001 W FULLERTON",CHICAGO,IL,110070684549,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684549
"TRUE NORTH SHELL 1971","215 W 31ST",CHICAGO,IL,110070684014,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684014
"TRUE NORTH SHELL 1974","11100 S CORLISS",CHICAGO,IL,110070684611,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684611
"TRUMAN TECH CTR","1200 W SUNNYSIDE",CHICAGO,IL,110005960273,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005960273
"TRUMBULL PARK APARTMENTS","10629-10639 S YATES",CHICAGO,IL,110024470525,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110024470525
"TRUMBULL PARK APARTMENTS","10522-10526 S YATES",CHICAGO,IL,110024251165,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110024251165
"TRUMBULL SCHOOL","5200 N ASHLAND AVE",CHICAGO,IL,110009386397,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009386397
"TRUMP INTL HOTEL & TOWER",UNKNOWN,CHICAGO,IL,110054100076,N,1,0,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110054100076
"TRUTH CHILD PARENT CENTER","1409 N OGDEN AVE",CHICAGO,IL,110003048755,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003048755
"TSA @ MIDWAY AIRPORT","5700 S CICERO AVE",CHICAGO,IL,110063971457,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110063971457
"TSA O'HARE TERMINAL CHICAGO","10000 BESSIE COLEMAN DRIVE",CHICAGO,IL,110042304191,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110042304191
"TTX NSBY 47TH ST","506 W 51ST ST",CHICAGO,IL,110072043438,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043438
"TTX NSEW 63RD ST","169 E 63RD ST",CHICAGO,IL,110071453059,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071453059
"TUBE CITY IMS","1355 E 93RD ST",CHICAGO,IL,110046594459,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046594459
"TUCKER PUPS","219 N CARPENTER",CHICAGO,IL,110038604953,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110038604953
"TULEY PARK","501 E 90TH PLACE",CHICAGO,IL,110011437150,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110011437150
"TULSA POWER SERVICE INC","3968 S ASHLAND AVE",CHICAGO,IL,110070158726,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070158726
"TUMARA FOOD MART INC","2941 E 83RD ST",CHICAGO,IL,110070360207,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070360207
"TURNER-DREW LANGUAGE ACADEMY","9300 S PRINCETON AVE",CHICAGO,IL,110003048764,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003048764
"TUXEDO JUNCTION 2","4300 S UNION",CHICAGO,IL,110070159682,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159682
"TYLKA PRINTING","4917 W 63RD ST",CHICAGO,IL,110005944577,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005944577
"U OF I CHICAGO MEDICAL CENTER-TREATMENT PLANT","1740 W. TAYLOR STREET, SUITE C514B",CHICAGO,IL,110051627584,N,11,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110051627584
"U S ARMY RESERVE CTR","3131 W BRYN MAWR AVE",CHICAGO,IL,110005803835,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005803835
"U S STEEL CORP SUPPLY DIV PAINT MILL","1649 N THROOP ST",CHICAGO,IL,110005838763,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005838763
"U-PULL-IT NORTH LLC","4555 W NORTH AVE",CHICAGO,IL,110030769906,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110030769906
"UBS AG","ONE N WACKER DR",CHICAGO,IL,110021071105,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110021071105
"UCHICAGO MED CTR ADV CARE S LOOP","1101 S CANAL ST",CHICAGO,IL,110072044217,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072044217
"UCHICAGO MEDICINE COTTAGE GROVE","5500 S COTTAGE GROVE AVE",CHICAGO,IL,110072044219,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072044219
"UCHICAGO MEDICINE DEARBORN STATION","47 W POLK ST STE G",CHICAGO,IL,110072044218,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072044218
"UCHICAGO MEDICINE RIVER EAST","355 E GRAND AVE",CHICAGO,IL,110072043947,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043947
"UIC TRANSPORTATION GARAGE","1351 S MORGAN",CHICAGO,IL,110070683591,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070683591
"ULTIMATE AUTO OF CHICAGO RIDGE INC","6740 W 99TH ST","CHICAGO RIDGE",IL,110070160951,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160951
"ULYSSES S GRANT SCHOOL","145 S CAMPBELL",CHICAGO,IL,110005952629,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005952629
UNIBODY,"1891 N MILWAUKEE",CHICAGO,IL,110005905146,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005905146
"UNIBODY AUTO COLLISION","1891 N MILWAUKEE",CHICAGO,IL,110070159017,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159017
"UNICHEM CORP","1201 W 37TH ST-B",CHICAGO,IL,110018345094,N,,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018345094
"UNICORN OIL","10115 S TORRENCE AVE",CHICAGO,IL,110014372222,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110014372222
"UNILEVER ILLINOIS MANUFACTURING LLC","2816 SOUTH KILBOURN AVENUE",CHICAGO,IL,110009366578,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009366578
"UNION 76 CAR WASH","2111 W FULLERTON",CHICAGO,IL,110070684374,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684374
"UNION AMOCO","659 W 31ST ST",CHICAGO,IL,110071666732,N,,2,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110071666732
"UNION PACIFIC RAILROAD","400 N. PULASKI AVE.",CHICAGO,IL,110001226726,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001226726
"UNION PACIFIC RAILROAD - CHICAGO AVE","2941 W CHICAGO AVE",CHICAGO,IL,110005954985,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005954985
"UNION PACIFIC RAILROAD CO","423 N. SACRAMENTO",CHICAGO,IL,110001961501,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001961501
"UNION PARK","1501 W RANDOLPH ST",CHICAGO,IL,110040517474,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110040517474
"UNION PARTNERS UPX CORP DBA LAMINATION SPECIALITIES CORP LLC","235 N ARTESIAN AVE",CHICAGO,IL,110070604347,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070604347
"UNION STATION","500 W JACKSON",CHICAGO,IL,110063971260,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110063971260
"UNION WADDING CO","3711 S. ASHLAND AVENUE",CHICAGO,IL,110001821681,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001821681
"UNITED AIRLINES","11601 W. TOUHY AVE.",CHICAGO,IL,110001364407,N,0,2,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001364407
"UNITED AIRLINES INC","233 S WACKER DRIVE SUITE 440",CHICAGO,IL,110041357849,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110041357849
"UNITED AUTO SERVICE","2423 W 59TH ST",CHICAGO,IL,110005903228,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005903228
"UNITED CENTER","1901 W MADISON STREET",CHICAGO,IL,110072129258,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072129258
"UNITED FOODS","3823 S HALSTED ST",CHICAGO,IL,110071334976,N,1,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071334976
"UNITED METAL FINISHERS","4600 WEST PALMER STREET",CHICAGO,IL,110000435556,N,9,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000435556
"UNITED PARCEL SERVICE","1400 S JEFFERSON ST",CHICAGO,IL,110018184757,N,0,0,2,Y,https://echo.epa.gov/detailed-facility-report?fid=110018184757
"UNITED PARCEL SERVICE","601 W 14TH",CHICAGO,IL,110005857420,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005857420
"UNITED PARCEL SERVICE","3700 S MORGAN ST",CHICAGO,IL,110071453036,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071453036
"UNITED PARCEL SVC OHARE","S ACCESS RD SW CARGO AREA",CHICAGO,IL,110007519952,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110007519952
"UNITED STATES POST OFFICE","3750 N KEDZIE AVE",CHICAGO,IL,110070206507,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070206507
"UNITED STATES STEEL","8555 S GREEN BAY AVENUE",CHICAGO,IL,110064344801,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110064344801
"UNITED SUGARS PRODUCERS & REFINERS COOPERATIVE-CHICAGO","8918 S GREENWOOD",CHICAGO,IL,110070936676,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070936676
"UNITY MANUFACTURING CO","1260 N CLYBOURN AVE",CHICAGO,IL,110000888647,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000888647
"UNIV OF CHICAGO MCGIFFORT HALL","5751 S WOODLAWN AVE",CHICAGO,IL,110046527433,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046527433
"UNIV OF IL @ CHGO","729 W MAXWELL",CHICAGO,IL,110012282500,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012282500
"UNIV OF IL CHICAGO ENV SAFETY","1110 S PAULINA ST",CHICAGO,IL,110018261637,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018261637
"UNIVERSAL CEMENT LLC","S TORRENCE AVE & E 117TH ST",CHICAGO,IL,110037522534,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110037522534
"UNIVERSAL ELECTRIC FOUNDRY INC","1523 W HUBBARD ST",CHICAGO,IL,110000434628,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434628
"UNIVERSAL SCRAP METAL","2434 W FULTON ST",CHICAGO,IL,110005941151,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005941151
"UNIVERSITY HOSPITAL","1116 N KEDZIE",CHICAGO,IL,110005885863,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005885863
"UNIVERSITY OF CHICAGO","1452-1466 E 53RD ST",CHICAGO,IL,110037140135,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110037140135
"UNIVERSITY OF CHICAGO","1025 EAST 57TH STREET",CHICAGO,IL,110001684419,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001684419
"UNIVERSITY OF CHICAGO","5640 SOUTH ELLIS AVENUE",CHICAGO,IL,110071909607,N,,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071909607
"UNIVERSITY OF CHICAGO","6101 S BLACKSTONE",CHICAGO,IL,110009249349,N,0,2,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009249349
"UNIVERSITY OF CHICAGO","1131 E 57TH ST",CHICAGO,IL,110064660371,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110064660371
"UNIVERSITY OF CHICAGO","1106 E 53RD ST",CHICAGO,IL,110054154348,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110054154348
"UNIVERSITY OF CHICAGO","5801 SOUTH ELLIS AVENUE",CHICAGO,IL,110001817632,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001817632
"UNIVERSITY OF CHICAGO","5836 S GREENWOOD AVE",CHICAGO,IL,110070511669,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070511669
"UNIVERSITY OF CHICAGO","6041 BLACKSTONE AVE",CHICAGO,IL,110018264929,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018264929
"UNIVERSITY OF CHICAGO","1101 E 57TH ST",CHICAGO,IL,110070511650,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070511650
"UNIVERSITY OF CHICAGO FACILITY SVCS SHOPS","5225 S COTTAGE GROVE AVE",CHICAGO,IL,110063972722,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110063972722
"UNIVERSITY OF CHICAGO HYDE PARK LABS","5201 S HARPER AVE STE 600",CHICAGO,IL,110072120284,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072120284
"UNIVERSITY OF CHICAGO PRESS WAREHOUSE","11030 S LANGLEY AVE",CHICAGO,IL,110071307722,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071307722
"UNIVERSITY OF CHICAGO SUNNY GYM","5823 S KENWOOD AVE",CHICAGO,IL,110043832118,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110043832118
"UNIVERSITY OF ILLINOIS - CHICAGO","1717 W TAYLOR",CHICAGO,IL,110002390298,N,0,2,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110002390298
"UNIVERSITY OF ILLINOIS AT CHICAGO","1853 W POLK ST",CHICAGO,IL,110064225814,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110064225814
"UNIVERSITY OF ILLINOIS HOSPITAL","1801 W TAYLOR ST",CHICAGO,IL,110071228609,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071228609
"UNLIMITED AUTO SVC INC","6001 W ADDISON ST",CHICAGO,IL,110005910782,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005910782
"UPTOWN AUTO SERVICE","5745 N BROADWAY",CHICAGO,IL,110005870209,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005870209
"UPTOWN SVC STATION","4900 N BROADWAY",CHICAGO,IL,110003046463,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003046463
"URBAN INNOVATIONS LTD","440 N WELLS ST",CHICAGO,IL,110005952451,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005952451
"URBAN YOUTH HIGH SCHOOL","65 E WACKER PL",CHICAGO,IL,110003048728,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003048728
"US ARMY NATIONAL GUARD AT MIDWAY AIRPORT","5400 WEST 63RD STREET",CHICAGO,IL,110001350957,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001350957
"US ARMY RESERVE CENTER","6230 KEDZIE AVE",CHICAGO,IL,110005804068,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005804068
"US EPA/NORTH LAWNDALE MERCURY","635 N LAWNDALE",CHICAGO,IL,110009284078,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009284078
"US METALLIZING AND WELDING","4740 W ARMITAGE",CHICAGO,IL,110001386713,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001386713
"US PETRO FOOD & GAS DBA CITGO","9155 S STONY ISLAND",CHICAGO,IL,110070684029,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684029
"US PLATING CO","2136 S. SAWYER AVE.",CHICAGO,IL,110000434771,N,12,1,3,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434771
"USA MUFFLER & BRAKE","11044 S WESTERN",CHICAGO,IL,110014373258,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110014373258
"USAIR INC OHARE INTL AIRPORT","OHARE INTL AIRPORT",CHICAGO,IL,110007544755,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110007544755
"USDA AMS MASTER SCALE","5800 W 69TH ST",CHICAGO,IL,110070157798,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070157798
"USDA AMS SCIENCE DIV LAB","3570 N AVONDALE AVE",CHICAGO,IL,110005859892,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005859892
"USEPA 136TH ST DRUM","340 E 136TH ST",CHICAGO,IL,110039521871,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110039521871
"USEPA CENTRAL REGIONAL LAB","536 S. CLARK ST., 10TH FLOOR",CHICAGO,IL,110017945713,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110017945713
"USG CORP PRINTING DEPT","4455 W 45TH ST",CHICAGO,IL,110005794248,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005794248
USPS,"19 W 16TH ST",CHICAGO,IL,110018391907,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018391907
"USPS AMC OHARE","11600 W IRVING PK RD",CHICAGO,IL,110018119025,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018119025
"USPS CHICAGO CARRIER ANNEX","358 W HARRISON ST",CHICAGO,IL,110005958945,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005958945
"USPS CHICAGO CENTRAL VMF","740 S CANAL ST",CHICAGO,IL,110001386642,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001386642
"USPS IRVING PARK ROAD P&DC","11560 W IRVING PARK RD ROOM 175",CHICAGO,IL,110018203148,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018203148
"USPS POSTAL INSP SVC GUN RANGE","433 W HARRISON ST",CHICAGO,IL,110005955895,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005955895
"USPS WESTERN AVENUE AUXILIARY GARAGE","2301 WEST 51ST PLACE",CHICAGO,IL,110010008507,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110010008507
"UV PROCESS SUPPLY INC","1229 W COURTLAND ST",CHICAGO,IL,110072043437,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043437
"VA/CHGO LAKESIDE DIV-MSB","400 E ONTARIO",CHICAGO,IL,110005953236,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005953236
"VACANT LOT","4400 S KOLMAR",CHICAGO,IL,110005945353,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005945353
"VACANT LOT","711 S WELLS",CHICAGO,IL,110003059412,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003059412
"VACCARO TRUCK BODY REPAIR","10938 S TORRENCE AVE",CHICAGO,IL,110070431578,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070431578
"VALLOOR INC","4257 W 26TH ST",CHICAGO,IL,110018321822,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018321822
"VALUE SERVICES INC","6040 N BROADWAY",CHICAGO,IL,110005880127,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005880127
